Country Code (ISO3),macro_impact,physical_volume,type,physical_unit,Country Name,gdp2022,relative impact,2022_USD_agrioutput_GDPdef,2022_USD_agrioutput_agriAVdef,2022_USD_agrioutput_agriAVdef_PPP,recomputed_sum,relative agri impact_PPP
BEN,1220075379.2486722,2772625.1381211644,vegetal,tonnes,Benin,17425418044.2906,0.07001699334544385,4977467501.0,4874621334.10795,4874621334.0,7206550282.98981,0.16930089034812018
BFA,491133049.90417826,874202.487681941,vegetal,tonnes,Burkina Faso,18820219331.2261,0.02609603221197858,8450734595.0,8464298272.31322,8464298272.0,7932828451.41641,0.061911467380400265
BGD,5533986232.016371,9308263.372787206,vegetal,tonnes,Bangladesh,460131688909.301,0.012026961770736038,80159361700.0,63315919838.8539,63315919839.0,71251128739.7898,0.07766875177832723
BGR,1887836747.873477,4558275.789752256,vegetal,tonnes,Bulgaria,90346169914.9349,0.020895592471169087,6587227276.0,6045971048.90562,6045971049.0,7491097015.9099,0.25201071937314545
BHR,7640682.91726974,5410.3564397310165,vegetal,tonnes,Bahrain,44383297872.3404,0.00017215221228595096,184765942.5,188894319.537794,188894319.5,227358425.831014,0.0336063327732078
BHS,46069015.04102097,79240.53862245847,vegetal,tonnes,Bahamas,13136400000.0,0.0035069741360662715,60152041.65,57151944.5839418,57151944.58,73008419.5009626,0.6310096199303912
BIH,217960006.38358423,372004.9582228855,vegetal,tonnes,Bosnia and Herzegovina,24534663636.1778,0.00888375767508748,1867328689.0,1820372681.05057,1820372681.0,2655746417.39891,0.08207109118387083
BLR,576368471.2698424,2353998.656967157,vegetal,tonnes,Belarus,73775179924.603,0.007812498347803168,19615680695.0,15716575475.838,15716575476.0,14166565399.9903,0.04068512409297437
BLZ,209256906.95347103,1551123.2385223054,vegetal,tonnes,Belize,2830507575.6841,0.07392911036561918,295391100.2,242619415.952441,242619416.0,403015613.144133,0.5192277919978082
BOL,1802633811.153041,4238920.803613907,vegetal,tonnes,Bolivia,44008282879.8842,0.04096123941197917,8372071348.0,8701451654.74663,8701451655.0,11237102380.4263,0.1604180286096721
BRA,22020007715.907593,115454520.5313594,vegetal,tonnes,Brazil,1951923942083.32,0.01128118121877499,381603000000.0,385272048164.557,385272000000.0,295812839549.833,0.07443898564179151
BRB,19354438.373143863,105370.22300962576,vegetal,tonnes,Barbados,5840673700.0,0.003313733888805304,,,,,
BTN,236567461.69892323,229695.07312694934,vegetal,tonnes,Bhutan,2898227713.22315,0.08162487047500973,195913131.3,197500146.618962,197500146.6,563885318.864175,0.4195311595901046
BWA,144291183.26801175,111170.17954644372,vegetal,tonnes,Botswana,20321958850.0363,0.0071002595927288775,597552706.8,513119354.695178,513119354.7,907315954.63657,0.15903080126680713
CAF,135434952.5443157,295374.76314494724,vegetal,tonnes,Central African Republic,2382618615.01694,0.056842900366306744,3518496450.0,3044688002.5012,3044688003.0,2610602748.50771,0.05187880562132018
CAN,1695415516.2551847,4018320.9560562056,vegetal,tonnes,Canada,2161483369422.01,0.0007843759245339676,61912056920.0,63337976851.8308,63337976852.0,71730350875.8489,0.02363595738141048
CHE,672674432.478269,844071.3622749626,vegetal,tonnes,Switzerland,818426550206.45,0.000821911791972762,4001255014.0,4274299218.42314,4274299218.0,7137515081.21485,0.09424490524001464
CHL,2790028725.1527987,4148883.4336828315,vegetal,tonnes,Chile,302116539409.03,0.009234942021414557,24632918978.0,20388851025.3771,20388851025.0,15871546795.4739,0.17578807920274242
CHN,234552064996.12894,282464956.0010445,vegetal,tonnes,China,17881783387000.9,0.013116816142993643,1318340000000.0,1234676267093.75,1234680000000.0,1753384132530.2,0.13377106627380128
CIV,2999130868.5342846,6344862.238103705,vegetal,tonnes,Cote d'Ivoire,70173140101.4315,0.04273901473126615,15659775270.0,12271321048.9518,12271321049.0,13830761399.1233,0.2168449575541367
CMR,4839706863.634542,10844210.65228374,vegetal,tonnes,Cameroon,43644068310.851,0.11089036954951496,12093413383.0,11396064146.7811,11396064147.0,15091326320.9982,0.32069460037455644
COD,4976705887.285597,16117842.139117276,vegetal,tonnes,Congo,65801547619.5974,0.07563204920431697,13732007868.0,17736746842.4601,17736746842.0,18381961011.6339,0.2707385726765415
COG,289036073.25300694,806523.4569222074,vegetal,tonnes,Congo,15817030156.9459,0.018273725875529133,785698424.7,881593558.773888,881593558.8,1103783359.22597,0.2618594227183258
COL,12348091171.510963,38588775.77574408,vegetal,tonnes,Colombia,345329875078.512,0.03575737885030532,35422195193.0,35012143080.2888,35012143080.0,38705243405.7231,0.31902889854156374
CPV,31657508.539958797,36516.15771632928,vegetal,tonnes,Cabo Verde,2303738020.15148,0.013741800614063394,50739689.51,49540814.2166739,49540814.22,75714842.77353,0.41811496108694685
CRI,3006224684.3952293,5696037.330588355,vegetal,tonnes,Costa Rica,69243626028.5936,0.0434151828379674,5387294608.0,4305241612.46325,4305241612.0,7302437976.31695,0.4116741140623074
CUB,1847960060.80102,4734129.979856235,vegetal,tonnes,Cuba,,,3392303859.0,4792961479.27703,4792961479.0,6813030207.24977,0.2712390822566145
CYP,112926440.19491924,178632.9440396785,vegetal,tonnes,Cyprus,29250532020.0746,0.003860662777600694,598590699.8,605804674.740102,605804674.7,727379397.077276,0.15525108443911845
CZE,537589128.0562766,1410174.019804923,vegetal,tonnes,Czechia,290565654835.809,0.0018501468398254225,7698572384.0,8008856460.58269,8008856461.0,9077231053.59325,0.05922391144196668
DEU,11235543200.942099,28543605.150458723,vegetal,tonnes,Germany,4082469490797.68,0.0027521438252675755,57425474767.0,79485902143.1188,79485902143.0,79454180377.3428,0.1414090882013054
DJI,457381.45898754837,453.2796004645279,vegetal,tonnes,Djibouti,3674298479.07676,0.00012448130210218373,95264016.83,71765510.3655141,71765510.37,110728975.035261,0.00413063932761861
DMA,62408288.26492371,63145.66810272155,vegetal,tonnes,Dominica,607159259.259259,0.10278734502223108,,,,,
DNK,433658720.3492776,1539227.8156862126,vegetal,tonnes,Denmark,400167196948.707,0.001083693825120962,11393251714.0,18519092235.0076,18519092235.0,13973600385.0874,0.031034143556307604
DOM,3738507938.9469233,6284535.414828525,vegetal,tonnes,Dominican Republic,113537368176.13,0.032927555033223886,8077691097.0,7388763680.32091,7388763680.0,11861472422.2257,0.31518076389418653
DZA,3905488104.6517124,6003655.352935096,vegetal,tonnes,Algeria,225560256621.757,0.017314611018557417,22061075912.0,17923656108.4321,17923656108.0,26724859027.6952,0.1461369019984136
ECU,4083791496.17483,13945009.523108559,vegetal,tonnes,Ecuador,116586000000.0,0.035028146571413635,17769877176.0,16407824401.4177,16407824401.0,11761580805.4648,0.3472145082978448
EGY,9389849225.449238,23374263.142976575,vegetal,tonnes,Egypt,476747720364.742,0.01969563528959386,95928430896.0,40166831444.5273,40166831445.0,42602354033.2057,0.22040681644329968
ERI,72309108.62799285,152148.9287512038,vegetal,tonnes,Eritrea,,,405109907.5,402598819.081561,402598819.1,624549252.850084,0.11577807242265623
ESP,14428432230.918684,23469562.77715559,vegetal,tonnes,Spain,1417800466262.65,0.01017663103818291,57142025411.0,57804338018.6382,57804338019.0,65275388243.0952,0.22103939354883756
EST,277288699.64919484,625766.3891415638,vegetal,tonnes,Estonia,37921480881.5429,0.007312180147061621,1384366716.0,2559089276.14242,2559089276.0,1902156220.85366,0.14577598654055432
ETH,7900564717.264416,11815552.03779498,vegetal,tonnes,Ethiopia,126772703047.701,0.06232070885395301,64475235134.0,29136874448.7901,29136874449.0,31477255366.0757,0.2509928081524913
FIN,401719945.14391893,784463.8568770638,vegetal,tonnes,Finland,281887430795.721,0.0014251076892996995,3622113185.0,3586966096.40506,3586966096.0,6885603722.13198,0.05834200766632776
FRA,11820969627.600521,20423523.01077682,vegetal,tonnes,France,2779092236505.85,0.004253536270700757,62522875273.0,81526012797.7915,81526012798.0,103123817893.956,0.11462889824110496
GAB,630352701.644663,709602.4047392902,vegetal,tonnes,Gabon,21071739227.9422,0.029914602436270813,607646577.3,546088428.519893,546088428.5,1322418168.085,0.4766666980668299
GBR,4479027010.479356,8774095.216129689,vegetal,tonnes,United Kingdom,3088839763445.02,0.0014500677773857209,33974987687.0,42865227186.4181,42865227186.0,50461973640.6467,0.08876044053242374
GEO,263804158.6785781,491744.8867716576,vegetal,tonnes,Georgia,24984568959.605,0.010558683606072858,1981846504.0,1456276432.80883,1456276433.0,1561701030.13607,0.1689210377581636
GHA,3087060330.982979,9226503.42101881,vegetal,tonnes,Ghana,74263364041.8742,0.04156908821477985,38504959575.0,15836421088.9091,15836421089.0,18945997474.9556,0.16293997373660124
GIN,2743990016.198395,5175802.6725787455,vegetal,tonnes,Guinea,20999229260.4995,0.13067098711855887,10625358418.0,11222261413.1786,11222261413.0,7502382462.84712,0.3657491509913056
GMB,54033683.51199984,102013.89765256387,vegetal,tonnes,Gambia,2175099789.97829,0.024841933120015224,239191829.6,173195324.515466,173195324.5,343670236.210174,0.1572253800848647
GNB,115989626.20460434,295646.9423932556,vegetal,tonnes,Guinea-Bissau,1714166526.44573,0.06766531980128276,610871289.6,419045926.031076,419045926.0,509288221.226086,0.22774849558736132
GNQ,223565066.63138622,291524.3049441383,vegetal,tonnes,Equatorial Guinea,13486788878.9757,0.016576597189854256,97583960.79,106504504.670517,106504504.7,251094224.59464,0.8903632371166795
GRC,7509809007.86821,6559120.855841564,vegetal,tonnes,Greece,217581324512.059,0.034514952166549547,12585251510.0,11427352224.0801,11427352224.0,21702490482.0051,0.3460344338865194
GRD,14839499.228143264,14241.82731660843,vegetal,tonnes,Grenada,1224577777.77778,0.012118053665053636,,,,,
GTM,6018472039.105293,13751570.53885653,vegetal,tonnes,Guatemala,95003330315.8754,0.06335011645480795,12362361145.0,11089086685.3742,11089086685.0,16398319456.2875,0.3670176114783317
GUY,601458273.8846318,1575539.3219084046,vegetal,tonnes,Guyana,14718388489.2086,0.04086441082361809,1032133860.0,1040908639.98669,1040908640.0,1479777626.64901,0.4064517959003392
HKG,0.0,0.0,vegetal,tonnes,Hong Kong SAR,358696261481.16,0.0,,,,,
HND,851620049.4301873,2720615.6225079205,vegetal,tonnes,Honduras,31426041806.7985,0.02709918273086347,4928636766.0,5094561934.85217,5094561935.0,5041427641.19307,0.1689243821475634
HRV,625636170.7119145,1748704.680195072,vegetal,tonnes,Croatia,71997070660.4835,0.008689744804510537,2835933739.0,3056762868.58418,3056762869.0,3262902186.15834,0.1917422389693278
HTI,933903694.8200704,2568636.213533707,vegetal,tonnes,Haiti,20253551920.5516,0.04611061301659505,5091949314.0,2747922626.92772,2747922627.0,2083181997.92269,0.4483063389331041
HUN,2080381262.3121166,3462754.484331098,vegetal,tonnes,Hungary,177006128624.627,0.01175315950061783,9663484970.0,11150139451.7817,11150139452.0,14242711382.5343,0.14606637784314497
IDN,36133909398.561966,95811459.88033225,vegetal,tonnes,Indonesia,1319076267310.16,0.0273933435799324,157412000000.0,146722045765.285,146722000000.0,152802443416.474,0.23647468319650106
IND,74141263171.34897,197125235.17120713,vegetal,tonnes,India,3353470496885.95,0.022108816296489538,720684000000.0,622508095440.706,622508000000.0,793678497119.518,0.09341473082668665
IRL,511852965.9771573,1068412.2337879387,vegetal,tonnes,Ireland,533140011838.276,0.0009600723161112582,9707844020.0,13373039729.3802,13373039729.0,13689971844.1431,0.03738889837060843
IRN,5472511841.827457,13000071.957466174,vegetal,tonnes,Iran,413394567603.552,0.013237986830721082,175840000000.0,32988926804.5697,32988926805.0,54369573704.5873,0.10065394059482441
IRQ,932450783.5753686,2494058.730731108,vegetal,tonnes,Iraq,286640340965.517,0.0032530340301525906,4447155930.0,2892699637.55973,2892699638.0,5102497717.45467,0.18274398837761996
ISL,1057786.8690816,958.835088,vegetal,tonnes,Iceland,28701830401.6837,3.6854334872648e-05,519237391.5,389670866.079408,389670866.1,253282235.38707,0.004176316856431219
ISR,2872183131.4222927,2229109.72744709,vegetal,tonnes,Israel,525002447652.773,0.005470799506294687,4976676273.0,5979973453.06846,5979973453.0,9417318281.00381,0.3049894933694586
ITA,14028900817.752672,13650562.486482834,vegetal,tonnes,Italy,2066972096553.7,0.006787174747614306,43464008823.0,44592369344.646,44592369345.0,79025789455.5801,0.17752307081523344
JAM,944979819.4670384,1224922.178135375,vegetal,tonnes,Jamaica,17097760686.7775,0.055269215470879506,1273348158.0,1049755346.1013,1049755346.0,1876012409.36895,0.5037172540798434
JOR,523471568.85221547,898670.8416528563,vegetal,tonnes,Jordan,48653381830.9859,0.01075920211817284,2574168663.0,2492159133.83729,2492159134.0,2782123337.67136,0.18815541416304055
JPN,20191577288.380444,13361582.375070497,vegetal,tonnes,Japan,4256410760723.75,0.004743803740630314,30542117933.0,31962328279.6285,31962328280.0,75557304795.2562,0.2672352771594383
KAZ,1371445925.5262017,4410404.364444515,vegetal,tonnes,Kazakhstan,225496328925.494,0.006081899124749564,34138027576.0,19366974326.4957,19366974326.0,20273647172.1964,0.06764672946498863
KEN,2939390346.199585,6432001.662977008,vegetal,tonnes,Kenya,113419826113.903,0.0259160188029884,23850523666.0,24711769728.5939,24711769729.0,17708153038.4583,0.1659907919146543
KGZ,204487695.3794096,451482.68448905234,vegetal,tonnes,Kyrgyz Republic,12134931017.9465,0.016851162571669357,5196906835.0,4451899859.82809,4451899860.0,5640059420.06035,0.03625630160067029
KHM,2069116688.2334764,4368503.107841695,vegetal,tonnes,Cambodia,29504829319.3169,0.07012806838637835,12269406067.0,12748020962.1355,12748020962.0,11699373282.1664,0.17685705364982876
KOR,7457893368.761558,5325639.942530714,vegetal,tonnes,Korea,1673916511799.71,0.004455355638223086,17636438246.0,14747998874.8706,14747998875.0,39296970680.0907,0.1897829079364635
LAO,1594739661.7425213,3110625.966606652,vegetal,tonnes,Lao PDR,15468785203.7532,0.10309404654190871,8167525425.0,5258582351.53757,5258582352.0,7130224808.96316,0.2236590997436475
LBN,1106139162.5797231,1523627.048592704,vegetal,tonnes,Lebanon,20992421948.8081,0.05269230798033416,28052055206.0,1491874808.54575,1491874809.0,3464359968.87255,0.31929105881560793
LBR,73680636.28180318,182472.0844894905,vegetal,tonnes,Liberia,4001047000.0,0.018415338855505364,1713706490.0,1101515492.77134,1101515493.0,779851682.17567,0.0944803197400885
LKA,2438597630.6199794,5346669.803243051,vegetal,tonnes,Sri Lanka,74144875098.0587,0.03288963164878037,15633523549.0,7755853719.3452,7755853719.0,6712242953.52528,0.36330592433922915
LSO,11591820.180523582,29554.39806052832,vegetal,tonnes,Lesotho,2289355249.40148,0.0050633558000900475,285260269.5,220008493.315839,220008493.3,269960352.340294,0.04293897263073545
LTU,255853679.6430628,511701.2525100114,vegetal,tonnes,Lithuania,71013953448.2085,0.003602864890907117,4581544812.0,6370453129.10928,6370453129.0,3698902071.08603,0.06917016853272406
LUX,92549362.72452591,93969.74913772289,vegetal,tonnes,Luxembourg,81641807865.7591,0.0011336025639792514,360124487.2,473306672.367915,473306672.4,588544634.854558,0.15725122147685
LVA,311790451.87949646,758773.488465738,vegetal,tonnes,Latvia,40422521943.4418,0.007713285487623607,2274363810.0,3048183235.28707,3048183235.0,2942976419.45838,0.10594391780307835
MAR,2207690145.324044,5791879.934222681,vegetal,tonnes,Morocco,130912558829.84,0.01686385297986267,17302881863.0,13978988115.4577,13978988115.0,17633017983.5149,0.1252020582856555
MDA,88973548.36092034,316478.06330042135,vegetal,tonnes,Moldova,14510490660.2516,0.006131670557815418,3862134499.0,2467985729.27916,2467985729.0,1833133055.15081,0.048536328615601
MDG,2740309985.6666417,7316822.118281512,vegetal,tonnes,Madagascar,15302510500.0528,0.17907584416669323,7342575105.0,5010867908.32443,5010867908.0,6670618307.78918,0.4108029959481902
MEX,12881786209.96236,45593655.99010142,vegetal,tonnes,Mexico,1463323889036.56,0.008803099782949363,95822205790.0,91173454760.45,91173454760.0,80985546777.8865,0.15906277999569912
MKD,520888697.57722884,917669.2824351828,vegetal,tonnes,North Macedonia,13711469681.1535,0.03798926808649795,1600900216.0,1429369350.7881,1429369351.0,1579939738.38752,0.32968896529486985
MLI,659341132.8518547,1614898.4647386451,vegetal,tonnes,Mali,18780322203.7584,0.03510808417972214,8963914062.0,7761463397.0631,7761463397.0,7023844663.38675,0.09387182724709266
MLT,4278245.947650375,6853.824656064664,vegetal,tonnes,Malta,18357069272.7682,0.00023305713368946862,174544693.8,155833887.378051,155833887.4,67664768.7833662,0.0632270829351017
MMR,7265602457.457128,14540303.20545231,vegetal,tonnes,Myanmar,62253049891.6449,0.1167107871839747,34841994967.0,21112830131.5882,21112830132.0,35231711495.2092,0.2062233751671446
MNE,91028671.56084475,123273.08667583921,vegetal,tonnes,Montenegro,6229801580.79157,0.014611809121098602,195638559.4,186864175.447552,186864175.4,329784418.186347,0.27602478025328764
MNG,46846137.51713757,92755.38943945794,vegetal,tonnes,Mongolia,17146471713.748,0.0027321152887434244,5061082401.0,3390027184.19813,3390027184.0,5352711370.1869,0.00875185196385843
MOZ,1932309157.4197943,3937751.5158414077,vegetal,tonnes,Mozambique,18406835494.9468,0.10497780337909078,9010437105.0,5119919201.31123,5119919201.0,8851497708.21234,0.21830307379812294
MRT,216212343.29218024,435694.1983998462,vegetal,tonnes,Mauritania,9744039514.55646,0.0221891899113488,1267869288.0,1216403780.96661,1216403781.0,1719612775.38405,0.12573315713119917
MUS,153605744.79385835,2032262.0496393193,vegetal,tonnes,Mauritius,12927979286.0453,0.011881651524586154,379322731.4,302951052.224062,302951052.2,372468826.426098,0.4123989281673092
MWI,3509048095.4642525,7381468.256604336,vegetal,tonnes,Malawi,13129458325.7379,0.2672652601810241,24087466988.0,13489211154.2878,13489211154.0,15244761031.6588,0.23018059044526912
MYS,7477946604.952542,25873573.258350573,vegetal,tonnes,Malaysia,407027451714.616,0.01837209400361439,20619457652.0,26174876251.0494,26174876251.0,34780411344.9034,0.2150045475539879
NAM,337560861.9408184,209178.2770985057,vegetal,tonnes,Namibia,12567271004.6761,0.026860315323447462,712877071.3,635090737.670429,635090737.7,1685245420.54417,0.20030368148504993
NER,940336225.3724368,2465739.887322085,vegetal,tonnes,Niger,15433852712.2963,0.06092686271544251,7846894628.0,8407517154.97753,8407517155.0,8370018849.37799,0.11234577153220114
NGA,15805605694.092842,26114479.33548009,vegetal,tonnes,Nigeria,472624596925.938,0.03344219872790421,178137000000.0,61969411920.9585,61969411921.0,121418517406.73,0.13017458977156615
NIC,556828505.9977024,2968750.7091382174,vegetal,tonnes,Nicaragua,15649934214.9276,0.03558024579212446,5161656667.0,3553726405.42655,3553726405.0,4804237396.34499,0.11590362008782731
NLD,1598226659.5117166,4187537.8397189793,vegetal,tonnes,Netherlands,1009398719033.08,0.0015833452424456065,22138792791.0,20500952453.7265,20500952454.0,26601606152.9558,0.06008008126735355
NOR,158075088.85896996,252776.51439782084,vegetal,tonnes,Norway,593726965415.619,0.0002662420574890256,11795959376.0,13245082419.8301,13245082420.0,3768954280.72958,0.04194136545173755
NPL,3834747814.9368157,9030731.249911144,vegetal,tonnes,Nepal,41182939600.67,0.09311496100376547,15966772380.0,11851440777.6147,11851440778.0,15633484840.0468,0.2452906600269768
NZL,2696592405.017243,3699868.2492356603,vegetal,tonnes,New Zealand,246733522841.353,0.010929169145577039,20895703735.0,30163324399.8399,30163324400.0,28575253101.624,0.0943681021976316
OMN,1182862631.7715814,913181.3962910089,vegetal,tonnes,Oman,114667360208.062,0.010315600094266556,1413883174.0,1202227305.24356,1202227305.0,2553116908.09519,0.4633013976058317
PAK,6316292028.91513,26778544.991569173,vegetal,tonnes,Pakistan,374787958882.308,0.016852974806745566,144322000000.0,69977309729.4151,69977309729.0,144575817627.911,0.04368844065728279
PAN,514933750.34857714,1793084.5850778501,vegetal,tonnes,Panama,76522511780.6222,0.006729179928447852,1930893398.0,1797500503.5544,1797500504.0,2505738568.20924,0.2055017857336097
PER,8400214049.31524,20178657.215483245,vegetal,tonnes,Peru,246488757636.211,0.03407950175850611,25042026092.0,21851414081.9564,21851414082.0,23988961790.2967,0.3501699707868577
PHL,10012712257.321428,36454407.32215555,vegetal,tonnes,Philippines,404353369604.631,0.024762282226339964,44040829297.0,37771264131.14,37771264131.0,37102137273.6755,0.2698688806918299
PNG,2317015298.2740474,6276286.650803633,vegetal,tonnes,Papua New Guinea,31603619036.6338,0.07331487243876231,5406973527.0,4547358047.0201,4547358047.0,3582530323.80147,0.6467538551956853
POL,10663814052.796482,21770240.104631767,vegetal,tonnes,Poland,689763329458.441,0.015460105803492106,44880787045.0,60263072455.102,60263072455.0,58387102849.8626,0.1826398901863235
PRT,2198252714.454531,1763324.0554777358,vegetal,tonnes,Portugal,255196659934.378,0.008613955664701084,7783480640.0,7942681912.8292,7942681913.0,14183811726.0775,0.15498321303947912
PRY,883528934.2140895,3091505.7554324577,vegetal,tonnes,Paraguay,41952910858.0846,0.021060015053611655,10481161557.0,11319797819.5782,11319797820.0,9179976663.23429,0.09624522660853961
QAT,8705465.697527027,12690.005101111794,vegetal,tonnes,Qatar,235770403734.9,3.692348810377168e-05,173454546.4,186355247.098301,186355247.1,193144268.751297,0.0450723480111991
ROU,3265027499.4408913,6678491.698509825,vegetal,tonnes,Romania,298891515898.026,0.010923787815224684,16578421924.0,20780471193.4893,20780471193.0,22244760654.996,0.14677737153838927
RUS,6546590982.062254,25200203.798969,vegetal,tonnes,Russian Federation,2266029240645.34,0.0028890143448448433,149478000000.0,163269575054.967,163270000000.0,133360913996.831,0.049089278004032115
RWA,3065558372.231986,5186742.817383656,vegetal,tonnes,Rwanda,13316160803.5187,0.23021337887583443,5581059514.0,4445792632.46066,4445792632.0,6403081725.22155,0.4787629619276671
SAU,1384840879.6342857,715247.2534165478,vegetal,tonnes,Saudi Arabia,1108571466666.67,0.0012492120907624674,9867819442.0,10593913985.2367,10593913985.0,18182085028.6757,0.07616513053647023
SDN,3239956412.1269016,5318747.152713663,vegetal,tonnes,Sudan,51666875363.0963,0.06270858048522672,1760130000000.0,3986634655.92292,3986634656.0,21809274688.156,0.1485586503198307
SEN,952968697.1126883,3946279.271766443,vegetal,tonnes,Senegal,27619479059.6131,0.0345035000499404,5700956407.0,5843366918.78843,5843366919.0,5721690707.80645,0.1665536894212921
SGP,3535162.967161488,3486.985283267482,vegetal,tonnes,Singapore,498474540987.78,7.091962931860449e-06,,,,,
SLB,134570861.21168262,266099.2995780922,vegetal,tonnes,Solomon Islands,1566360686.10632,0.08591307379285715,172387827.7,176246142.103865,176246142.1,174414543.822875,0.7715575677470151
SLE,290625713.205823,702237.3892654043,vegetal,tonnes,Sierra Leone,4094563859.43556,0.07097842973827402,4519873437.0,1008319689.86405,1008319690.0,2189625811.92605,0.13272848338875823
SLV,770013896.573789,4298428.143151981,vegetal,tonnes,El Salvador,31988920000.0,0.024071268944803045,1857431799.0,1811424165.69912,1811424166.0,2641797158.00099,0.29147351235567515
SOM,97992640.21969554,271242.07934725995,vegetal,tonnes,Somalia,10419541202.0391,0.009404698183881495,2313082000.0,2586415843.81279,2586415844.0,1695915129.55221,0.057781570853471624
SRB,508673484.46872526,1378469.4326169877,vegetal,tonnes,Serbia,63563410720.7093,0.00800261469139504,8217853188.0,10359577887.4548,10359577887.0,7839226883.40272,0.06488822074351404
SSD,525711551.45734894,1040708.316436422,vegetal,tonnes,South Sudan,,,237550000000.0,2808310829.18788,2808310829.0,5928756774.13065,0.08867146544975874
STP,15198975.119553978,35522.04692476044,vegetal,tonnes,Sao Tome and Principe,542686976.457587,0.02800689122625708,65052823.3,67337235.7879538,67337235.79,22106225.2802764,0.6875427589673031
SUR,147040852.27143395,313008.8856635939,vegetal,tonnes,Suriname,3620987993.32637,0.04060793698914117,1119255543.0,173830238.360065,173830238.4,273128309.970105,0.5383581522088581
SVK,427217503.09059227,1295519.4774693327,vegetal,tonnes,Slovak Republic,115584743573.553,0.0036961409428462335,2425558785.0,2511418664.47033,2511418664.0,2862403542.21804,0.14925131861720198
SVN,298225070.6837026,488256.13645157847,vegetal,tonnes,Slovenia,60063475466.3446,0.004965165075251218,1060163990.0,1121522308.12179,1121522308.0,1560330016.29565,0.19112948387143963
SWE,220730291.34845465,734938.7021301987,vegetal,tonnes,Sweden,590409594949.102,0.0003738595938087411,5730817900.0,5851498221.44166,5851498221.0,6607271615.85131,0.03340717684723406
SWZ,98221228.67379564,1913871.0605485153,vegetal,tonnes,Eswatini,4790922788.70864,0.02050152611628093,594462174.5,519819035.615134,519819035.6,511198743.836426,0.1921390258838832
TCD,565538130.0367826,1047613.7118685755,vegetal,tonnes,Chad,12396807590.173,0.0456196586034849,7331185222.0,5155449634.54998,5155449635.0,9105550442.80088,0.06210916446944884
TGO,395475190.8148788,1281194.941080922,vegetal,tonnes,Togo,8169476148.95692,0.048408880031478294,1854877797.0,1522397987.24746,1522397987.0,1894126082.3946,0.20879031997432268
THA,7968186019.956639,41350238.97836648,vegetal,tonnes,Thailand,495645210972.751,0.01607639061884269,57739589725.0,58792983233.5849,58792983234.0,50919968662.0803,0.1564845036106726
TJK,589378278.1250881,998118.5085228671,vegetal,tonnes,Tajikistan,10713525200.3998,0.05501254415335618,5092958415.0,4751035281.29642,4751035281.0,7116427929.25312,0.08281939815653332
TKM,226598620.30695307,402738.94018616836,vegetal,tonnes,Turkmenistan,56542857142.8571,0.00400755518481221,5250139910.0,9357716371.36433,9357716371.0,6698587354.97863,0.03382782194197063
TLS,105518599.75273001,145846.14220883395,vegetal,tonnes,Timor-Leste,3204753000.0,0.032925657532025095,209630600.0,188289797.153187,188289797.2,239790360.111116,0.4400452115916334
